,date,Province,District,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
11493,2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,Beans (mung),393,KG,Retail,LKR,1494.4,5.0
11494,2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Coconut,684,Unit,Retail,LKR,86.0,0.29
11495,2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,411.2,1.38
11496,2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Papaya,408,KG,Retail,LKR,212.5,0.71
11497,2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Pineapples,524,KG,Retail,LKR,495.83,1.66
11498,2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,192.0,0.64
11499,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,185.5,0.62
11500,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,366.67,1.23
11501,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,220.0,0.74
11502,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (white),133,KG,Retail,LKR,267.08,0.89
11503,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2162.5,7.23
11504,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,838.89,2.81
11505,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1222.92,4.09
11506,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,935.42,3.13
11507,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2175.0,7.28
11508,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1275.0,4.26
11509,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,843.75,2.82
11510,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,Beans (mung),393,KG,Retail,LKR,1433.33,4.79
11511,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,Lentils,108,KG,Retail,LKR,316.25,1.06
11512,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Bananas,254,KG,Retail,LKR,202.5,0.68
11513,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Cabbage,181,KG,Retail,LKR,256.67,0.86
11514,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Carrots,166,KG,Retail,LKR,338.75,1.13
11515,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Coconut,684,Unit,Retail,LKR,93.12,0.31
11516,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Eggplants,434,KG,Retail,LKR,235.0,0.79
11517,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,663.75,2.22
11518,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Pineapples,524,KG,Retail,LKR,796.25,2.66
11519,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,180.0,0.6
11520,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,202.5,0.68
11521,2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,220.0,0.74
11522,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,221.67,0.74
11523,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,Retail,LKR,246.5,0.82
11524,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,46.0,0.15
11525,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1183.33,3.96
11526,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,787.5,2.63
11527,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2041.67,6.83
11528,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1362.5,4.56
11529,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,855.5,2.86
11530,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,pulses and nuts,Beans (mung),393,KG,Retail,LKR,1381.25,4.62
11531,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,878.12,2.94
11532,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Cabbage,181,KG,Retail,LKR,274.17,0.92
11533,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Coconut,684,Unit,Retail,LKR,80.0,0.27
11534,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Eggplants,434,KG,Retail,LKR,243.75,0.82
11535,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,633.0,2.12
11536,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Papaya,408,KG,Retail,LKR,222.5,0.74
11537,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Pineapples,524,KG,Retail,LKR,559.38,1.87
11538,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,218.75,0.73
11539,2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,155.0,0.52
11540,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,190.0,0.64
11541,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,Retail,LKR,250.0,0.84
11542,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,46.96,0.16
11543,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,1140.0,3.81
11544,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1100.0,3.68
11545,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,830.0,2.78
11546,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2000.0,6.69
11547,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1361.33,4.55
11548,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,847.2,2.83
11549,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,Beans,50,KG,Retail,LKR,246.0,0.82
11550,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,840.0,2.81
11551,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Bananas,254,KG,Retail,LKR,168.0,0.56
11552,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Carrots,166,KG,Retail,LKR,292.8,0.98
11553,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Coconut,684,Unit,Retail,LKR,79.4,0.27
11554,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Eggplants,434,KG,Retail,LKR,226.8,0.76
11555,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,606.0,2.03
11556,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,356.0,1.19
11557,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Papaya,408,KG,Retail,LKR,213.2,0.71
11558,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Pineapples,524,KG,Retail,LKR,500.67,1.67
11559,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,186.4,0.62
11560,2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,224.0,0.75
11561,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,195.9,0.66
11562,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (white),133,KG,Retail,LKR,258.58,0.86
11563,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,45.51,0.15
11564,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1993.33,6.67
11565,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1135.0,3.8
11566,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2158.33,7.22
11567,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,815.62,2.73
11568,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1349.83,4.52
11569,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,Beans,50,KG,Retail,LKR,203.5,0.68
11570,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,Beans (mung),393,KG,Retail,LKR,1394.0,4.66
11571,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,876.0,2.93
11572,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Bananas,254,KG,Retail,LKR,201.0,0.67
11573,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Cabbage,181,KG,Retail,LKR,286.0,0.96
11574,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Carrots,166,KG,Retail,LKR,371.0,1.24
11575,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Coconut,684,Unit,Retail,LKR,86.0,0.29
11576,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Eggplants,434,KG,Retail,LKR,250.5,0.84
11577,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,608.3,2.03
11578,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Papaya,408,KG,Retail,LKR,199.69,0.67
11579,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,220.33,0.74
11580,2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,165.67,0.55
11581,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,47.37,0.16
11582,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1090.0,3.65
11583,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1430.0,4.78
11584,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2280.0,7.63
11585,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1380.0,4.62
11586,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,800.0,2.68
11587,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1400.67,4.69
11588,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,799.2,2.67
11589,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,Beans,50,KG,Retail,LKR,168.4,0.56
11590,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,805.33,2.69
11591,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Cabbage,181,KG,Retail,LKR,237.8,0.8
11592,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Coconut,684,Unit,Retail,LKR,85.4,0.29
11593,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Eggplants,434,KG,Retail,LKR,274.93,0.92
11594,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,677.2,2.27
11595,2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Papaya,408,KG,Retail,LKR,254.5,0.85
11596,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,176.5,0.59
11597,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,218.21,0.73
11598,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,Retail,LKR,264.58,0.89
11599,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,49.07,0.16
11600,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,954.0,3.19
11601,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,881.25,2.95
11602,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,842.0,2.82
11603,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1272.5,4.26
11604,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,867.1,2.9
11605,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,pulses and nuts,Beans (mung),393,KG,Retail,LKR,1406.0,4.7
11606,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,pulses and nuts,Lentils,108,KG,Retail,LKR,318.42,1.07
11607,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,Cabbage,181,KG,Retail,LKR,178.8,0.6
11608,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,Carrots,166,KG,Retail,LKR,286.0,0.96
11609,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,444.1,1.49
11610,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,Onions (red),110,KG,Retail,LKR,330.0,1.1
11611,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,358.2,1.2
11612,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,366.67,1.23
11613,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,Papaya,408,KG,Retail,LKR,233.5,0.78
11614,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,Pineapples,524,KG,Retail,LKR,535.0,1.79
11615,2024-04-15,Uva,Badulla,Keppetipola,7839,6.91,80.91,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,192.4,0.64
11616,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,174.93,0.59
11617,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,386.67,1.29
11618,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (white),133,KG,Retail,LKR,261.75,0.88
11619,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,48.31,0.16
11620,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2281.67,7.63
11621,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1054.0,3.53
11622,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1685.0,5.64
11623,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2073.33,6.94
11624,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,966.67,3.23
11625,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,916.67,3.07
11626,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1348.4,4.51
11627,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,841.07,2.81
11628,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,pulses and nuts,Beans (mung),393,KG,Retail,LKR,1367.07,4.57
11629,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Bananas,254,KG,Retail,LKR,218.8,0.73
11630,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Cabbage,181,KG,Retail,LKR,280.27,0.94
11631,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Carrots,166,KG,Retail,LKR,345.2,1.15
11632,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Coconut,684,Unit,Retail,LKR,82.27,0.28
11633,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Onions (red),110,KG,Retail,LKR,344.87,1.15
11634,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,360.13,1.2
11635,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,388.73,1.3
11636,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Papaya,408,KG,Retail,LKR,231.3,0.77
11637,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Pineapples,524,KG,Retail,LKR,416.5,1.39
11638,2024-04-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,168.4,0.56
11639,2024-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,202.0,0.68
11640,2024-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,400.0,1.34
11641,2024-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,Retail,LKR,257.6,0.86
11642,2024-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,47.04,0.16
11643,2024-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2064.0,6.9
11644,2024-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1096.0,3.67
11645,2024-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,832.0,2.78
